700.4,7.4,-3.8,44,-999,0,-999,-999
700,7.4,-3.8,44,-999,0,-999,-999
699.1,7.2,-4,44,-999,0,-999,-999
698.9,7.3,-3.9,44,3374,3374,-999,-999
698.7,7.2,-4,44,3374,3374,-999,-999
698.4,7.2,-4,44,-999,0,-999,-999
698.3,7.3,-3.3,47,3374,3374,-999,-999
698.2,7.2,-3.4,47,3374,3374,-999,-999
697.1,7.2,-2.8,50,3387,3387,-999,-999
697.2,7.2,-2.4,52,-999,0,-999,-999
696.8,7.2,-2.4,52,-999,0,-999,-999
696.5,7.1,-2.3,53,-999,0,-999,-999
696.3,7.1,-2.3,53,-999,0,-999,-999
696.1,7.1,-2.3,53,-999,0,-999,-999
695.9,7.1,-2.1,54,-999,0,-999,-999
695.5,7,-2.2,54,-999,0,-999,-999
695.1,7,-2.2,54,-999,0,-999,-999
695.1,7,-2.2,54,3415,3415,-999,-999
694.9,7,-2.2,54,-999,0,-999,-999
694.6,7,-2.2,54,-999,0,-999,-999
694.5,6.9,-2.5,53,3428,3428,-999,-999
694,6.8,-2.4,54,-999,0,-999,-999
694.1,6.9,-2.3,54,-999,0,-999,-999
693.6,6.9,-2.3,54,-999,0,-999,-999
693.3,6.8,-2.6,53,3442,3442,-999,-999
693.2,6.8,-2.4,54,3442,3442,-999,-999
692.6,6.7,-2.5,54,3442,3442,-999,-999
692,6.7,-2.5,54,3455,3455,-999,-999
691.7,6.6,-2.4,55,3455,3455,-999,-999
691.5,6.6,-2.4,55,-999,0,-999,-999
691.1,6.5,-2.5,55,3469,3469,-999,-999
690.8,6.5,-2.5,55,-999,0,-999,-999
690.7,6.5,-2.5,55,3469,3469,-999,-999
690.4,6.5,-2.5,55,-999,0,-999,-999
690.1,6.5,-2.5,55,-999,0,-999,-999
689.8,6.4,-2.6,55,-999,0,-999,-999
689,6.3,-2.7,55,-999,0,-999,-999
688.8,6.3,-2.5,56,-999,0,-999,-999
688.5,6.3,-2.5,56,-999,0,-999,-999
688.3,6.2,-2.6,56,-999,0,-999,-999
688.1,6.2,-2.6,56,3509,3509,-999,-999
687.9,6.2,-2.6,56,-999,0,-999,-999
687,6.1,-2.7,56,3509,3509,-999,-999
686.8,6.1,-2.7,56,3509,3509,-999,-999
686.3,6,-2.6,57,-999,0,-999,-999
685.5,6,-2.8,56,-999,0,-999,-999
685.3,5.9,-2.9,56,-999,0,-999,-999
685,5.9,-2.9,56,-999,0,-999,-999
684.7,5.9,-2.9,56,-999,0,-999,-999
684.7,5.9,-2.9,56,3550,3550,-999,-999
684.2,5.9,-2.9,56,-999,0,-999,-999
683,5.7,-3.3,55,-999,0,-999,-999
682.8,5.7,-3.1,56,3564,3564,-999,-999
682.5,5.7,-3.1,56,-999,0,-999,-999
682.3,5.7,-3.1,56,-999,0,-999,-999
682.1,5.7,-3.1,56,3577,3577,-999,-999
681.9,5.6,-3.4,55,-999,0,-999,-999
681.6,5.6,-3.4,55,-999,0,-999,-999
681.4,5.6,-3.4,55,-999,0,-999,-999
681.1,5.6,-3.4,55,-999,0,-999,-999
681,5.6,-3.4,55,-999,0,-999,-999
680.8,5.5,-3.5,55,-999,0,-999,-999
680.5,5.5,-3.5,55,-999,0,-999,-999
680,5.5,-3.3,56,-999,0,-999,-999
679.6,5.4,-3.4,56,-999,0,-999,-999
678.6,5.3,-3.5,56,-999,0,-999,-999
678.3,5.3,-3.5,56,-999,0,-999,-999
678.2,5.3,-3.3,57,3618,3618,-999,-999
678,5.3,-3.3,57,-999,0,-999,-999
677.7,5.2,-3.4,57,3631,3631,-999,-999
677.4,5.2,-3.4,57,-999,0,-999,-999
677.3,5.1,-3.5,57,-999,0,-999,-999
675.9,5,-3.6,57,-999,0,-999,-999
675.3,5,-3.6,57,-999,0,-999,-999
675,4.9,-3.5,58,-999,0,-999,-999
674.7,4.8,-3.6,58,-999,0,-999,-999
674.3,4.8,-3.6,58,-999,0,-999,-999
674.1,4.8,-3.6,58,3672,3672,-999,-999
673.6,4.7,-3.7,58,-999,0,-999,-999
673.3,4.7,-3.7,58,-999,0,-999,-999
672.9,4.7,-3.7,58,-999,0,-999,-999
672.7,4.6,-3.6,59,-999,0,-999,-999
672.2,4.6,-3.6,59,-999,0,-999,-999
671.9,4.5,-3.7,59,-999,0,-999,-999
670.6,4.5,-3.7,59,-999,0,-999,-999
670,4.3,-3.7,60,-999,0,-999,-999
670,4.3,-3.7,60,-999,0,-999,-999
669.6,4.3,-3.7,60,-999,0,-999,-999
669.2,4.3,-3.9,59,3740,3740,-999,-999
668.7,4.3,-3.7,60,3740,3740,-999,-999
668.5,4.2,-4.2,58,-999,0,-999,-999
668.4,4.2,-4.2,58,-999,0,-999,-999
667.8,4.1,-4.1,59,-999,0,-999,-999
665.9,3.9,-4.3,59,3780,3780,-999,-999
665.4,3.9,-4.3,59,-999,0,-999,-999
665,3.9,-4.3,59,3780,3780,-999,-999
664.8,3.9,-4.3,59,-999,0,-999,-999
664.5,3.8,-4.2,60,-999,0,-999,-999
664.1,3.8,-4.2,60,-999,0,-999,-999
663.6,3.8,-4.4,59,-999,0,-999,-999
663.6,3.7,-4.5,59,3807,3807,-999,-999
663.3,3.7,-4.5,59,-999,0,-999,-999
662.8,3.7,-4.5,59,-999,0,-999,-999
662.6,3.6,-4.4,60,3821,3821,-999,-999
662.3,3.6,-4.4,60,3821,3821,-999,-999
661.5,3.6,-4.6,59,-999,0,-999,-999
661,3.5,-4.7,59,-999,0,-999,-999
660.4,3.5,-4.7,59,-999,0,-999,-999
660,3.4,-4.8,59,3835,3835,-999,-999
659.8,3.4,-4.8,59,-999,0,-999,-999
659.6,3.3,-4.7,60,-999,0,-999,-999
658.9,3.2,-4.8,60,-999,0,-999,-999
658.7,3.2,-4.8,60,3862,3862,-999,-999
657.8,3.1,-4.9,60,-999,0,-999,-999
657.6,3.1,-4.7,61,-999,0,-999,-999
657.4,3.1,-4.7,61,-999,0,-999,-999
657.2,3.1,-4.7,61,-999,0,-999,-999
656.9,3.1,-4.7,61,-999,0,-999,-999
656.6,3,-4.8,61,-999,0,-999,-999
656.5,3,-4.8,61,3889,3889,-999,-999
656.2,3,-4.8,61,-999,0,-999,-999
656,2.9,-4.9,61,3889,3889,-999,-999
655.5,2.9,-4.9,61,-999,0,-999,-999
655.3,2.9,-4.9,61,-999,0,-999,-999
655,2.8,-4.8,62,-999,0,-999,-999
654.6,2.8,-4.8,62,-999,0,-999,-999
654.3,2.8,-5,61,-999,0,-999,-999
654.2,2.8,-4.8,62,-999,0,-999,-999
653.9,2.7,-4.9,62,-999,0,-999,-999
653.7,2.7,-4.9,62,3929,3929,-999,-999
653.2,2.6,-5,62,-999,0,-999,-999
652.9,2.6,-5,62,3929,3929,-999,-999
652.6,2.6,-5,62,-999,0,-999,-999
652.2,2.5,-5.1,62,-999,0,-999,-999
651.7,2.5,-5.1,62,-999,0,-999,-999
651.4,2.4,-5.2,62,-999,0,-999,-999
651.2,2.4,-5.2,62,-999,0,-999,-999
651,2.4,-5.2,62,-999,0,-999,-999
650.7,2.4,-5.2,62,-999,0,-999,-999
650.4,2.3,-5.3,62,-999,0,-999,-999
650.2,2.3,-5.3,62,3970,3970,-999,-999
649.9,2.3,-5.5,61,-999,0,-999,-999
649.3,2.3,-5.7,60,-999,0,-999,-999
649,2.3,-5.9,59,-999,0,-999,-999
648.8,2.2,-5.8,60,-999,0,-999,-999
648.5,2.2,-5.8,60,-999,0,-999,-999
648.2,2.2,-6,59,-999,0,-999,-999
647.9,2.1,-6.3,58,-999,0,-999,-999
647.7,2.2,-6.4,57,-999,0,-999,-999
647.5,2.2,-6.6,56,-999,0,-999,-999
647.4,2.2,-6.6,56,-999,0,-999,-999
646.1,2.1,-6.5,57,-999,0,-999,-999
645.5,2,-6.4,58,-999,0,-999,-999
645.1,2,-6.4,58,-999,0,-999,-999
644.7,1.9,-6.5,58,-999,0,-999,-999
644.5,1.9,-6.5,58,-999,0,-999,-999
643.3,1.7,-6.7,58,-999,0,-999,-999
643,1.7,-6.5,59,-999,0,-999,-999
642.6,1.7,-6.7,58,-999,0,-999,-999
642.4,1.6,-6.8,58,-999,0,-999,-999
642.1,1.6,-6.6,59,4065,4065,-999,-999
641.4,1.5,-6.7,59,4078,4078,-999,-999
641.1,1.5,-7.1,57,-999,0,-999,-999
640.9,1.5,-6.9,58,-999,0,-999,-999
640.7,1.4,-7,58,-999,0,-999,-999
640.2,1.3,-6.9,59,4092,4092,-999,-999
640.1,1.4,-6.8,59,-999,0,-999,-999
639.7,1.3,-6.9,59,4092,4092,-999,-999
639.6,1.3,-6.9,59,4106,4106,-999,-999
639.3,1.3,-6.9,59,-999,0,-999,-999
638.8,1.2,-7,59,-999,0,-999,-999
638.7,1.2,-7.2,58,4119,4119,-999,-999
638.4,1.2,-7.2,58,-999,0,-999,-999
637.9,1.1,-7.3,58,-999,0,-999,-999
637.3,1.1,-7.3,58,-999,0,-999,-999
630.1,0.3,-7.9,59,-999,0,-999,-999
628.2,0.1,-8.3,58,-999,0,-999,-999
628.1,0.1,-8.3,58,-999,0,-999,-999
627.9,0.1,-8.3,58,-999,0,-999,-999
622.5,-0.4,-9,57,-999,0,-999,-999
622.4,-0.4,-9,57,4322,4322,-999,-999
622.2,-0.4,-9.2,56,-999,0,-999,-999
621.7,-0.4,-9.4,55,-999,0,-999,-999
620.9,-0.5,-9.9,53,-999,0,-999,-999
620.2,-0.5,-10.1,52,-999,0,-999,-999
619.9,-0.5,-10.3,51,-999,0,-999,-999
619.4,-0.5,-10.3,51,-999,0,-999,-999
618.7,-0.3,-10.5,49,4377,4377,-999,-999
618.2,-0.6,-10.8,49,-999,0,-999,-999
617.8,-0.6,-11,48,-999,0,-999,-999
617.7,-0.5,-10.9,48,-999,0,-999,-999
617.3,-0.6,-11,48,-999,0,-999,-999
616.5,-0.6,-11.4,46,4390,4390,-999,-999
616.3,-0.6,-11.4,46,-999,0,-999,-999
616,-0.7,-11.5,46,-999,0,-999,-999
615.8,-0.7,-11.5,46,-999,0,-999,-999
615.6,-0.7,-11.7,45,-999,0,-999,-999
615.3,-0.7,-11.7,45,-999,0,-999,-999
614.5,-0.7,-11.9,44,-999,0,-999,-999
614.4,-0.7,-11.9,44,4431,4431,-999,-999
614.1,-0.7,-12.1,43,-999,0,-999,-999
613.8,-0.7,-12.5,41,-999,0,-999,-999
613.7,-0.7,-12.7,40,-999,0,-999,-999
613.1,-0.7,-12.9,39,-999,0,-999,-999
613,-0.6,-13.2,37,-999,0,-999,-999
612.7,-0.5,-13.5,35,4458,4458,-999,-999
612.6,-0.5,-13.7,34,4458,4458,-999,-999
612.3,-0.5,-13.9,33,-999,0,-999,-999
612,-0.5,-14.1,32,-999,0,-999,-999
611.8,-0.5,-14.3,31,-999,0,-999,-999
611.3,-0.5,-14.5,30,-999,0,-999,-999
611.1,-0.5,-14.5,30,-999,0,-999,-999
610.9,-0.4,-14.4,30,-999,0,-999,-999
610.6,-0.4,-14.4,30,-999,0,-999,-999
610.5,-0.4,-14.6,29,4485,4485,-999,-999
610.2,-0.4,-14.6,29,-999,0,-999,-999
610,-0.4,-14.6,29,4485,4485,-999,-999
609.7,-0.4,-14.8,28,-999,0,-999,-999
609.5,-0.3,-14.5,29,-999,0,-999,-999
609.2,-0.3,-14.5,29,-999,0,-999,-999
608.5,-0.3,-14.5,29,4499,4499,-999,-999
607.8,-0.4,-14.6,29,4512,4512,-999,-999
607.7,-0.4,-14.6,29,4526,4526,-999,-999
607.4,-0.4,-14.6,29,-999,0,-999,-999
607.2,-0.3,-14.5,29,-999,0,-999,-999
607,-0.4,-14.6,29,-999,0,-999,-999
606.3,-0.3,-14.5,29,-999,0,-999,-999
606.1,-0.2,-14,31,-999,0,-999,-999
605.9,-0.3,-14.1,31,-999,0,-999,-999
605.7,-0.3,-14.1,31,4539,4539,-999,-999
605.6,-0.3,-14.1,31,-999,0,-999,-999
605.3,-0.3,-13.9,32,-999,0,-999,-999
604.9,-0.3,-13.9,32,-999,0,-999,-999
604.6,-0.3,-13.9,32,-999,0,-999,-999
604.4,-0.4,-14,32,4566,4566,-999,-999
604,-0.4,-14.2,31,-999,0,-999,-999
